Time,Interval Start,Interval End,Market,Location,Location Type,LMP,Energy,Congestion,Loss,GHG
2025-01-09 04:45:00-08:00,2025-01-09 04:45:00-08:00,2025-01-09 05:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.43317,45.43317,0.0,0.0,0.0
2025-01-09 05:00:00-08:00,2025-01-09 05:00:00-08:00,2025-01-09 05:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,41.62982,41.65065,0.0,-0.02083,0.0
2025-01-09 05:15:00-08:00,2025-01-09 05:15:00-08:00,2025-01-09 05:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,43.02708,43.12627,0.0,-0.09919,0.0
2025-01-09 05:30:00-08:00,2025-01-09 05:30:00-08:00,2025-01-09 05:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.74119,45.90645,0.0,-0.16526,0.0
2025-01-09 05:45:00-08:00,2025-01-09 05:45:00-08:00,2025-01-09 06:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,49.85958,50.24648,0.0,-0.3869,0.0
2025-01-09 06:00:00-08:00,2025-01-09 06:00:00-08:00,2025-01-09 06:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.39213,44.53911,0.0,-0.14698,0.0
2025-01-09 06:15:00-08:00,2025-01-09 06:15:00-08:00,2025-01-09 06:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.36169,47.60925,0.0,-0.24757,0.0
2025-01-09 06:30:00-08:00,2025-01-09 06:30:00-08:00,2025-01-09 06:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,48.80042,49.22871,0.0,-0.42829,0.0
2025-01-09 06:45:00-08:00,2025-01-09 06:45:00-08:00,2025-01-09 07:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,49.78535,50.47689,0.0,-0.69153,0.0
2025-01-09 07:00:00-08:00,2025-01-09 07:00:00-08:00,2025-01-09 07:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.5672,48.20349,0.0,-0.63629,0.0
2025-01-09 07:15:00-08:00,2025-01-09 07:15:00-08:00,2025-01-09 07:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.17664,47.11422,0.0,-0.93757,0.0
2025-01-09 07:30:00-08:00,2025-01-09 07:30:00-08:00,2025-01-09 07:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,39.56976,40.4713,0.20332,-1.10487,0.0
2025-01-09 07:45:00-08:00,2025-01-09 07:45:00-08:00,2025-01-09 08:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,35.06951,35.60661,0.60587,-1.14297,0.0
2025-01-09 08:00:00-08:00,2025-01-09 08:00:00-08:00,2025-01-09 08:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,37.26718,38.42629,0.39716,-1.55626,0.0
2025-01-09 08:15:00-08:00,2025-01-09 08:15:00-08:00,2025-01-09 08:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,35.42687,36.30414,0.69833,-1.5756,0.0
2025-01-09 08:30:00-08:00,2025-01-09 08:30:00-08:00,2025-01-09 08:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,23.12881,28.67793,-4.11235,-1.43676,0.0
2025-01-09 08:45:00-08:00,2025-01-09 08:45:00-08:00,2025-01-09 09:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,17.86627,24.67541,-5.65186,-1.15728,0.0
2025-01-09 09:00:00-08:00,2025-01-09 09:00:00-08:00,2025-01-09 09:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,19.9415,29.08218,-7.78545,-1.35523,0.0
2025-01-09 09:15:00-08:00,2025-01-09 09:15:00-08:00,2025-01-09 09:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,14.06872,27.05183,-11.76577,-1.21733,0.0
2025-01-09 09:30:00-08:00,2025-01-09 09:30:00-08:00,2025-01-09 09:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,10.94293,25.31691,-13.31067,-1.06331,0.0
2025-01-09 09:45:00-08:00,2025-01-09 09:45:00-08:00,2025-01-09 10:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,4.63219,20.55511,-15.13361,-0.78932,0.0
2025-01-09 10:00:00-08:00,2025-01-09 10:00:00-08:00,2025-01-09 10:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,8.08878,23.60785,-14.55587,-0.9632,0.0
2025-01-09 10:15:00-08:00,2025-01-09 10:15:00-08:00,2025-01-09 10:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,7.47396,21.76227,-13.39171,-0.89661,0.0
2025-01-09 10:30:00-08:00,2025-01-09 10:30:00-08:00,2025-01-09 10:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,2.03925,18.90801,-16.09921,-0.76956,0.0
2025-01-09 10:45:00-08:00,2025-01-09 10:45:00-08:00,2025-01-09 11:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,3.80821,20.10178,-15.47543,-0.81814,0.0
2025-01-09 11:00:00-08:00,2025-01-09 11:00:00-08:00,2025-01-09 11:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,2.28791,19.20212,-16.20565,-0.70856,0.0
2025-01-09 11:15:00-08:00,2025-01-09 11:15:00-08:00,2025-01-09 11:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,1.44681,17.31631,-15.24958,-0.61992,0.0
2025-01-09 11:30:00-08:00,2025-01-09 11:30:00-08:00,2025-01-09 11:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-0.63224,14.09268,-14.20772,-0.5172,0.0
2025-01-09 11:45:00-08:00,2025-01-09 11:45:00-08:00,2025-01-09 12:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-0.05264,13.93903,-13.47593,-0.51574,0.0
2025-01-09 12:00:00-08:00,2025-01-09 12:00:00-08:00,2025-01-09 12:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-0.92326,15.24464,-15.55049,-0.61741,0.0
2025-01-09 12:15:00-08:00,2025-01-09 12:15:00-08:00,2025-01-09 12:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-0.3828,15.5621,-15.36132,-0.58358,0.0
2025-01-09 12:30:00-08:00,2025-01-09 12:30:00-08:00,2025-01-09 12:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-3.30016,9.31697,-12.22489,-0.39224,0.0
2025-01-09 12:45:00-08:00,2025-01-09 12:45:00-08:00,2025-01-09 13:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-3.67936,6.18207,-9.63146,-0.22997,0.0
2025-01-09 13:00:00-08:00,2025-01-09 13:00:00-08:00,2025-01-09 13:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-4.55985,4.56823,-8.95266,-0.17542,0.0
2025-01-09 13:15:00-08:00,2025-01-09 13:15:00-08:00,2025-01-09 13:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-4.87926,4.19676,-8.91822,-0.1578,0.0
2025-01-09 13:30:00-08:00,2025-01-09 13:30:00-08:00,2025-01-09 13:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-7.83047,1.01219,-8.80561,-0.03705,0.0
2025-01-09 13:45:00-08:00,2025-01-09 13:45:00-08:00,2025-01-09 14:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-12.0778,0.00992,-12.08732,-0.0004,0.0
2025-01-09 14:00:00-08:00,2025-01-09 14:00:00-08:00,2025-01-09 14:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-6.54737,11.33283,-17.42803,-0.45218,0.0
2025-01-09 14:15:00-08:00,2025-01-09 14:15:00-08:00,2025-01-09 14:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-5.9282,14.457,-19.80403,-0.58117,0.0
2025-01-09 14:30:00-08:00,2025-01-09 14:30:00-08:00,2025-01-09 14:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-6.37884,14.60599,-20.39182,-0.593,0.0
2025-01-09 14:45:00-08:00,2025-01-09 14:45:00-08:00,2025-01-09 15:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-5.81506,15.44308,-20.61416,-0.64398,0.0
2025-01-09 15:00:00-08:00,2025-01-09 15:00:00-08:00,2025-01-09 15:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-4.7623,13.88011,-18.05111,-0.59129,0.0
2025-01-09 15:15:00-08:00,2025-01-09 15:15:00-08:00,2025-01-09 15:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,8.96382,21.54534,-11.75849,-0.82303,0.0
2025-01-09 15:30:00-08:00,2025-01-09 15:30:00-08:00,2025-01-09 15:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,34.73066,35.91217,0.0,-1.18151,0.0
2025-01-09 15:45:00-08:00,2025-01-09 15:45:00-08:00,2025-01-09 16:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,48.80188,50.00733,0.03473,-1.24018,0.0
2025-01-09 16:00:00-08:00,2025-01-09 16:00:00-08:00,2025-01-09 16:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,37.76731,37.83268,0.74804,-0.8134,0.0
2025-01-09 16:15:00-08:00,2025-01-09 16:15:00-08:00,2025-01-09 16:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.27634,45.95448,0.2961,-0.97423,0.0
2025-01-09 16:30:00-08:00,2025-01-09 16:30:00-08:00,2025-01-09 16:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,50.50896,51.28456,0.41933,-1.19493,0.0
2025-01-09 16:45:00-08:00,2025-01-09 16:45:00-08:00,2025-01-09 17:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,59.38664,56.02556,4.941,-1.57992,0.0
2025-01-09 17:00:00-08:00,2025-01-09 17:00:00-08:00,2025-01-09 17:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,55.25961,49.87071,6.40626,-1.01736,0.0
2025-01-09 17:15:00-08:00,2025-01-09 17:15:00-08:00,2025-01-09 17:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,52.26162,50.34491,3.12499,-1.20828,0.0
2025-01-09 17:30:00-08:00,2025-01-09 17:30:00-08:00,2025-01-09 17:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,50.49625,50.44009,1.37265,-1.31649,0.0
2025-01-09 17:45:00-08:00,2025-01-09 17:45:00-08:00,2025-01-09 18:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,50.47933,49.83916,1.85625,-1.21608,0.0
2025-01-09 18:00:00-08:00,2025-01-09 18:00:00-08:00,2025-01-09 18:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,49.80003,49.50416,1.53347,-1.2376,0.0
2025-01-09 18:15:00-08:00,2025-01-09 18:15:00-08:00,2025-01-09 18:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.38729,43.90763,1.33585,-0.8562,0.0
2025-01-09 18:30:00-08:00,2025-01-09 18:30:00-08:00,2025-01-09 18:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.24588,43.63688,1.35955,-0.75055,0.0
2025-01-09 18:45:00-08:00,2025-01-09 18:45:00-08:00,2025-01-09 19:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,43.21668,42.44596,1.32677,-0.55604,0.0
2025-01-09 19:00:00-08:00,2025-01-09 19:00:00-08:00,2025-01-09 19:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.35744,41.63626,4.21665,-0.49547,0.0
2025-01-09 19:15:00-08:00,2025-01-09 19:15:00-08:00,2025-01-09 19:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,48.50504,43.09706,5.8605,-0.45252,0.0
2025-01-09 19:30:00-08:00,2025-01-09 19:30:00-08:00,2025-01-09 19:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,51.81935,45.27602,6.98251,-0.43918,0.0
2025-01-09 19:45:00-08:00,2025-01-09 19:45:00-08:00,2025-01-09 20:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,49.09126,42.58366,6.7844,-0.27679,0.0
2025-01-09 20:00:00-08:00,2025-01-09 20:00:00-08:00,2025-01-09 20:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,50.94479,46.06142,5.47756,-0.59419,0.0
2025-01-09 20:15:00-08:00,2025-01-09 20:15:00-08:00,2025-01-09 20:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,49.30546,45.81015,3.99464,-0.49933,0.0
2025-01-09 20:30:00-08:00,2025-01-09 20:30:00-08:00,2025-01-09 20:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.35725,44.04659,3.70268,-0.39201,0.0
2025-01-09 20:45:00-08:00,2025-01-09 20:45:00-08:00,2025-01-09 21:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.62007,42.97961,3.93272,-0.29226,0.0
2025-01-09 21:00:00-08:00,2025-01-09 21:00:00-08:00,2025-01-09 21:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.83226,46.05223,2.35107,-0.57105,0.0
2025-01-09 21:15:00-08:00,2025-01-09 21:15:00-08:00,2025-01-09 21:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.14313,43.67349,2.89764,-0.428,0.0
2025-01-09 21:30:00-08:00,2025-01-09 21:30:00-08:00,2025-01-09 21:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,43.22994,42.76101,0.95213,-0.4832,0.0
2025-01-09 21:45:00-08:00,2025-01-09 21:45:00-08:00,2025-01-09 22:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.62354,43.88374,1.92849,-0.1887,0.0
2025-01-09 22:00:00-08:00,2025-01-09 22:00:00-08:00,2025-01-09 22:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.53237,43.43416,1.34578,-0.24757,0.0
2025-01-09 22:15:00-08:00,2025-01-09 22:15:00-08:00,2025-01-09 22:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,43.23855,43.1784,0.33649,-0.27634,0.0
2025-01-09 22:30:00-08:00,2025-01-09 22:30:00-08:00,2025-01-09 22:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,42.9588,42.41148,0.61518,-0.06786,0.0
2025-01-09 22:45:00-08:00,2025-01-09 22:45:00-08:00,2025-01-09 23:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,42.33014,42.28246,0.00116,0.04651,0.0
2025-01-09 23:00:00-08:00,2025-01-09 23:00:00-08:00,2025-01-09 23:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,43.9667,43.09432,1.13526,-0.26288,0.0
2025-01-09 23:15:00-08:00,2025-01-09 23:15:00-08:00,2025-01-09 23:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,43.71446,42.79185,1.1109,-0.18828,0.0
2025-01-09 23:30:00-08:00,2025-01-09 23:30:00-08:00,2025-01-09 23:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,43.29736,42.59986,0.90624,-0.20874,0.0
2025-01-09 23:45:00-08:00,2025-01-09 23:45:00-08:00,2025-01-10 00:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,43.19124,42.00121,1.39163,-0.20161,0.0
2025-01-10 00:00:00-08:00,2025-01-10 00:00:00-08:00,2025-01-10 00:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,42.04355,39.04537,3.73613,-0.73796,0.0
2025-01-10 00:15:00-08:00,2025-01-10 00:15:00-08:00,2025-01-10 00:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,40.49072,38.49058,2.5544,-0.55426,0.0
2025-01-10 00:30:00-08:00,2025-01-10 00:30:00-08:00,2025-01-10 00:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,39.35734,37.24967,2.61799,-0.51032,0.0
2025-01-10 00:45:00-08:00,2025-01-10 00:45:00-08:00,2025-01-10 01:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,37.69174,36.63518,1.53648,-0.47992,0.0
2025-01-10 01:00:00-08:00,2025-01-10 01:00:00-08:00,2025-01-10 01:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,37.22119,38.0919,-0.27648,-0.59423,0.0
2025-01-10 01:15:00-08:00,2025-01-10 01:15:00-08:00,2025-01-10 01:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,36.88149,38.11906,-0.63528,-0.60228,0.0
2025-01-10 01:30:00-08:00,2025-01-10 01:30:00-08:00,2025-01-10 01:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,36.04008,37.27835,-0.63064,-0.60764,0.0
2025-01-10 01:45:00-08:00,2025-01-10 01:45:00-08:00,2025-01-10 02:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,36.3661,36.95585,0.00154,-0.59129,0.0
2025-01-10 02:00:00-08:00,2025-01-10 02:00:00-08:00,2025-01-10 02:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,36.67781,37.26662,0.0,-0.58881,0.0
2025-01-10 02:15:00-08:00,2025-01-10 02:15:00-08:00,2025-01-10 02:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,36.9953,37.5244,0.0,-0.52909,0.0
2025-01-10 02:30:00-08:00,2025-01-10 02:30:00-08:00,2025-01-10 02:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,39.24351,39.84113,0.0,-0.59762,0.0
2025-01-10 02:45:00-08:00,2025-01-10 02:45:00-08:00,2025-01-10 03:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,38.17237,38.72223,0.0,-0.54986,0.0
2025-01-10 03:00:00-08:00,2025-01-10 03:00:00-08:00,2025-01-10 03:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,39.39899,40.00709,0.0,-0.60811,0.0
2025-01-10 03:15:00-08:00,2025-01-10 03:15:00-08:00,2025-01-10 03:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,39.62575,40.22511,0.0,-0.59935,0.0
2025-01-10 03:30:00-08:00,2025-01-10 03:30:00-08:00,2025-01-10 03:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,40.77218,41.26321,0.0,-0.49103,0.0
2025-01-10 03:45:00-08:00,2025-01-10 03:45:00-08:00,2025-01-10 04:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,40.87161,41.38478,0.0,-0.51317,0.0
2025-01-10 04:00:00-08:00,2025-01-10 04:00:00-08:00,2025-01-10 04:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,40.82403,41.23223,0.0,-0.4082,0.0
2025-01-10 04:15:00-08:00,2025-01-10 04:15:00-08:00,2025-01-10 04:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,42.15704,42.54849,0.0,-0.39145,0.0
2025-01-10 04:30:00-08:00,2025-01-10 04:30:00-08:00,2025-01-10 04:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,43.26321,43.73114,0.0,-0.46792,0.0
2025-01-10 04:45:00-08:00,2025-01-10 04:45:00-08:00,2025-01-10 05:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,43.58111,44.16855,0.0,-0.58744,0.0
2025-01-10 05:00:00-08:00,2025-01-10 05:00:00-08:00,2025-01-10 05:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,40.33146,40.92072,0.0,-0.58926,0.0
2025-01-10 05:15:00-08:00,2025-01-10 05:15:00-08:00,2025-01-10 05:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,40.76665,41.40427,0.0,-0.63763,0.0
2025-01-10 05:30:00-08:00,2025-01-10 05:30:00-08:00,2025-01-10 05:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,43.00155,43.53265,0.0,-0.5311,0.0
2025-01-10 05:45:00-08:00,2025-01-10 05:45:00-08:00,2025-01-10 06:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.586,45.02272,0.0,-0.43672,0.0
2025-01-10 06:00:00-08:00,2025-01-10 06:00:00-08:00,2025-01-10 06:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,41.39003,41.39003,0.0,0.0,0.0
2025-01-10 06:15:00-08:00,2025-01-10 06:15:00-08:00,2025-01-10 06:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.03,46.03,0.0,0.0,0.0
2025-01-10 06:30:00-08:00,2025-01-10 06:30:00-08:00,2025-01-10 06:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,52.73,52.73,0.0,0.0,0.0
2025-01-10 06:45:00-08:00,2025-01-10 06:45:00-08:00,2025-01-10 07:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,55.0,55.0,0.0,0.0,0.0
2025-01-10 07:00:00-08:00,2025-01-10 07:00:00-08:00,2025-01-10 07:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,56.01593,57.03109,0.0,-1.01515,0.0
2025-01-10 07:15:00-08:00,2025-01-10 07:15:00-08:00,2025-01-10 07:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,53.03351,54.11583,0.0,-1.08232,0.0
2025-01-10 07:30:00-08:00,2025-01-10 07:30:00-08:00,2025-01-10 07:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.01307,46.15305,0.0,-1.13998,0.0
2025-01-10 07:45:00-08:00,2025-01-10 07:45:00-08:00,2025-01-10 08:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,38.20282,39.55034,0.00114,-1.34867,0.0
2025-01-10 08:00:00-08:00,2025-01-10 08:00:00-08:00,2025-01-10 08:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.72107,46.26447,1.38121,-1.9246,0.0
2025-01-10 08:15:00-08:00,2025-01-10 08:15:00-08:00,2025-01-10 08:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,37.52595,39.08281,0.05335,-1.61021,0.0
2025-01-10 08:30:00-08:00,2025-01-10 08:30:00-08:00,2025-01-10 08:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,30.60939,34.27828,-2.18121,-1.48768,0.0
2025-01-10 08:45:00-08:00,2025-01-10 08:45:00-08:00,2025-01-10 09:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,24.33832,28.72249,-3.17495,-1.20922,0.0
2025-01-10 09:00:00-08:00,2025-01-10 09:00:00-08:00,2025-01-10 09:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,24.86688,31.39248,-5.40175,-1.12385,0.0
2025-01-10 09:15:00-08:00,2025-01-10 09:15:00-08:00,2025-01-10 09:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,20.62938,29.8857,-8.06687,-1.18945,0.0
2025-01-10 09:30:00-08:00,2025-01-10 09:30:00-08:00,2025-01-10 09:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,14.35851,26.6927,-11.11433,-1.21986,0.0
2025-01-10 09:45:00-08:00,2025-01-10 09:45:00-08:00,2025-01-10 10:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,11.29495,24.67126,-12.31791,-1.0584,0.0
2025-01-10 10:00:00-08:00,2025-01-10 10:00:00-08:00,2025-01-10 10:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,15.20528,29.78177,-13.21844,-1.35805,0.0
2025-01-10 10:15:00-08:00,2025-01-10 10:15:00-08:00,2025-01-10 10:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,12.20493,23.61626,-10.35096,-1.06037,0.0
2025-01-10 10:30:00-08:00,2025-01-10 10:30:00-08:00,2025-01-10 10:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,8.03252,20.16055,-11.25911,-0.86892,0.0
2025-01-10 10:45:00-08:00,2025-01-10 10:45:00-08:00,2025-01-10 11:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,5.37978,12.22124,-6.2964,-0.54507,0.0
2025-01-10 11:00:00-08:00,2025-01-10 11:00:00-08:00,2025-01-10 11:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,0.33492,7.0177,-6.42734,-0.25544,0.0
2025-01-10 11:15:00-08:00,2025-01-10 11:15:00-08:00,2025-01-10 11:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,0.271,9.16673,-8.57214,-0.32359,0.0
2025-01-10 11:30:00-08:00,2025-01-10 11:30:00-08:00,2025-01-10 11:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-3.64923,2.43859,-6.00564,-0.08218,0.0
2025-01-10 11:45:00-08:00,2025-01-10 11:45:00-08:00,2025-01-10 12:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,0.13793,6.84423,-6.4777,-0.2286,0.0
2025-01-10 12:00:00-08:00,2025-01-10 12:00:00-08:00,2025-01-10 12:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,2.58228,9.63446,-6.72461,-0.32757,0.0
2025-01-10 12:15:00-08:00,2025-01-10 12:15:00-08:00,2025-01-10 12:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,5.24056,12.57855,-6.94554,-0.39245,0.0
2025-01-10 12:30:00-08:00,2025-01-10 12:30:00-08:00,2025-01-10 12:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-3.51226,3.25222,-6.65748,-0.107,0.0
2025-01-10 12:45:00-08:00,2025-01-10 12:45:00-08:00,2025-01-10 13:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-3.52573,3.32286,-6.73361,-0.11497,0.0
2025-01-10 13:00:00-08:00,2025-01-10 13:00:00-08:00,2025-01-10 13:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-4.54761,0.00764,-4.55497,-0.00027,0.0
